key,case,model,lookback,shift,best_cv_RMSE,best_cv_MSPE,best_cv_MAE,best_cv_MAPE,best_cv_MedAE,best_cv_MedAPE,best_hp_json
Macro + Sentiment (Indirect)||XGBoost||lb=90||shift=1,Macro + Sentiment (Indirect),XGBoost,90,1,6.765762490333618,0.0028182124972736,5.397168708570075,0.4210418609657846,4.554484049479167,0.3521718600931923,"{""n_estimators"": 200, ""max_depth"": 9, ""learning_rate"": 0.1, ""subsample"": 0.8, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0, ""min_child_weight"": 3}"
ALL||RandomWalk||lb=5||shift=1,ALL,RandomWalk,5,1,8.62115447308385,0.0044398070057199,6.925206939895431,0.5284546256595358,5.833770751953125,0.4420793350146779,{}
ALL||RandomWalk||lb=10||shift=1,ALL,RandomWalk,10,1,8.62115447308385,0.0044398070057199,6.925206939895431,0.5284546256595358,5.833770751953125,0.4420793350146779,{}
ALL||RandomWalk||lb=20||shift=1,ALL,RandomWalk,20,1,8.62115447308385,0.0044398070057199,6.925206939895431,0.5284546256595358,5.833770751953125,0.4420793350146779,{}
ALL||RandomWalk||lb=30||shift=1,ALL,RandomWalk,30,1,8.62115447308385,0.0044398070057199,6.925206939895431,0.5284546256595358,5.833770751953125,0.4420793350146779,{}
ALL||RandomWalk||lb=60||shift=1,ALL,RandomWalk,60,1,8.62115447308385,0.0044398070057199,6.925206939895431,0.5284546256595358,5.833770751953125,0.4420793350146779,{}
ALL||RandomWalk||lb=90||shift=1,ALL,RandomWalk,90,1,8.62115447308385,0.0044398070057199,6.925206939895431,0.5284546256595358,5.833770751953125,0.4420793350146779,{}
ALL||SARIMA||lb=5||shift=1,ALL,SARIMA,5,1,42.24905629731157,0.1301234096806833,35.99008631361666,2.745038849031597,36.58381487786454,2.72448200761424,"{""order_p"": 1, ""order_d"": 0, ""order_q"": 1, ""seasonal_P"": 1, ""seasonal_D"": 1, ""seasonal_Q"": 0, ""seasonal_s"": 5}"
ALL||SARIMA||lb=10||shift=1,ALL,SARIMA,10,1,42.24905629731157,0.1301234096806833,35.99008631361666,2.745038849031597,36.58381487786454,2.72448200761424,"{""order_p"": 1, ""order_d"": 0, ""order_q"": 1, ""seasonal_P"": 1, ""seasonal_D"": 1, ""seasonal_Q"": 0, ""seasonal_s"": 5}"
ALL||SARIMA||lb=20||shift=1,ALL,SARIMA,20,1,42.24905629731157,0.1301234096806833,35.99008631361666,2.745038849031597,36.58381487786454,2.72448200761424,"{""order_p"": 1, ""order_d"": 0, ""order_q"": 1, ""seasonal_P"": 1, ""seasonal_D"": 1, ""seasonal_Q"": 0, ""seasonal_s"": 5}"
ALL||SARIMA||lb=30||shift=1,ALL,SARIMA,30,1,42.24905629731157,0.1301234096806833,35.99008631361666,2.745038849031597,36.58381487786454,2.72448200761424,"{""order_p"": 1, ""order_d"": 0, ""order_q"": 1, ""seasonal_P"": 1, ""seasonal_D"": 1, ""seasonal_Q"": 0, ""seasonal_s"": 5}"
ALL||SARIMA||lb=60||shift=1,ALL,SARIMA,60,1,42.24905629731157,0.1301234096806833,35.99008631361666,2.745038849031597,36.58381487786454,2.72448200761424,"{""order_p"": 1, ""order_d"": 0, ""order_q"": 1, ""seasonal_P"": 1, ""seasonal_D"": 1, ""seasonal_Q"": 0, ""seasonal_s"": 5}"
ALL||SARIMA||lb=90||shift=1,ALL,SARIMA,90,1,42.24905629731157,0.1301234096806833,35.99008631361666,2.745038849031597,36.58381487786454,2.72448200761424,"{""order_p"": 1, ""order_d"": 0, ""order_q"": 1, ""seasonal_P"": 1, ""seasonal_D"": 1, ""seasonal_Q"": 0, ""seasonal_s"": 5}"
ALL||RandomForest||lb=5||shift=1,ALL,RandomForest,5,1,8.892533966634451,0.0047167445318327,7.179357044193292,0.547441173812798,6.253117003657508,0.4733844032791362,"{""n_estimators"": 100, ""max_depth"": 30, ""min_samples_split"": 5, ""min_samples_leaf"": 4, ""max_features"": ""log2""}"
ALL||XGBoost||lb=5||shift=1,ALL,XGBoost,5,1,9.441409234047404,0.0052770439712663,7.661970143918987,0.583960264231314,6.5050048828125,0.4932858600480325,"{""n_estimators"": 500, ""max_depth"": 5, ""learning_rate"": 0.03, ""subsample"": 0.8, ""colsample_bytree"": 0.7, ""reg_alpha"": 0.01, ""reg_lambda"": 5.0, ""min_child_weight"": 1}"
