holdout_key,key,case,model,lookback,shift,best_hp_json,best_cv_RMSE,best_cv_MAE,best_cv_MAPE,best_cv_MSPE,best_cv_MedAE,best_cv_MedAPE,holdout_RMSE,holdout_MSPE,holdout_MAE,holdout_MAPE,holdout_MedAE,holdout_MedAPE
Macro + Event + Sentiment (Direct)||RandomWalk||lb=5||shift=1||HOLDOUT,Macro + Event + Sentiment (Direct)||RandomWalk||lb=5||shift=1,Macro + Event + Sentiment (Direct),RandomWalk,5,1,{},8.62115447308385,6.925206939895431,0.5284546256595358,0.0044398070057199,5.833770751953125,0.4420793350146779,7.11910748895433,0.0027351016860013,5.429282495530985,0.3983490183629481,4.44000244140625,0.3331910741396653
Macro + Event + Sentiment (Direct)||RandomWalk||lb=10||shift=1||HOLDOUT,Macro + Event + Sentiment (Direct)||RandomWalk||lb=10||shift=1,Macro + Event + Sentiment (Direct),RandomWalk,10,1,{},8.62115447308385,6.925206939895431,0.5284546256595358,0.0044398070057199,5.833770751953125,0.4420793350146779,7.11910748895433,0.0027351016860013,5.429282495530985,0.3983490183629481,4.44000244140625,0.3331910741396653
Macro + Event + Sentiment (Direct)||RandomWalk||lb=20||shift=1||HOLDOUT,Macro + Event + Sentiment (Direct)||RandomWalk||lb=20||shift=1,Macro + Event + Sentiment (Direct),RandomWalk,20,1,{},8.62115447308385,6.925206939895431,0.5284546256595358,0.0044398070057199,5.833770751953125,0.4420793350146779,7.11910748895433,0.0027351016860013,5.429282495530985,0.3983490183629481,4.44000244140625,0.3331910741396653
Macro + Event + Sentiment (Direct)||RandomWalk||lb=30||shift=1||HOLDOUT,Macro + Event + Sentiment (Direct)||RandomWalk||lb=30||shift=1,Macro + Event + Sentiment (Direct),RandomWalk,30,1,{},8.62115447308385,6.925206939895431,0.5284546256595358,0.0044398070057199,5.833770751953125,0.4420793350146779,7.11910748895433,0.0027351016860013,5.429282495530985,0.3983490183629481,4.44000244140625,0.3331910741396653
Macro + Event + Sentiment (Direct)||RandomWalk||lb=60||shift=1||HOLDOUT,Macro + Event + Sentiment (Direct)||RandomWalk||lb=60||shift=1,Macro + Event + Sentiment (Direct),RandomWalk,60,1,{},8.62115447308385,6.925206939895431,0.5284546256595358,0.0044398070057199,5.833770751953125,0.4420793350146779,7.11910748895433,0.0027351016860013,5.429282495530985,0.3983490183629481,4.44000244140625,0.3331910741396653
Macro + Event + Sentiment (Direct)||RandomWalk||lb=90||shift=1||HOLDOUT,Macro + Event + Sentiment (Direct)||RandomWalk||lb=90||shift=1,Macro + Event + Sentiment (Direct),RandomWalk,90,1,{},8.62115447308385,6.925206939895431,0.5284546256595358,0.0044398070057199,5.833770751953125,0.4420793350146779,7.11910748895433,0.0027351016860013,5.429282495530985,0.3983490183629481,4.44000244140625,0.3331910741396653
Macro + Event + Sentiment (Direct)||SARIMA||lb=5||shift=1||HOLDOUT,Macro + Event + Sentiment (Direct)||SARIMA||lb=5||shift=1,Macro + Event + Sentiment (Direct),SARIMA,5,1,"{""order_p"": 1, ""order_d"": 1, ""order_q"": 1, ""seasonal_P"": 1, ""seasonal_D"": 0, ""seasonal_Q"": 1, ""seasonal_s"": 5}",44.1138972703107,37.78198509990224,2.8701747693813457,0.1321297795272201,37.4652689160805,2.9122254841210435,72.85325589396426,0.2725655745905839,64.13287532442718,4.644502065347589,66.94542019961455,4.9010869932716
Macro + Event + Sentiment (Direct)||SARIMA||lb=10||shift=1||HOLDOUT,Macro + Event + Sentiment (Direct)||SARIMA||lb=10||shift=1,Macro + Event + Sentiment (Direct),SARIMA,10,1,"{""order_p"": 1, ""order_d"": 1, ""order_q"": 1, ""seasonal_P"": 1, ""seasonal_D"": 0, ""seasonal_Q"": 1, ""seasonal_s"": 5}",44.1138972703107,37.78198509990224,2.8701747693813457,0.1321297795272201,37.4652689160805,2.9122254841210435,72.85325589396426,0.2725655745905839,64.13287532442718,4.644502065347589,66.94542019961455,4.9010869932716
Macro + Event + Sentiment (Direct)||SARIMA||lb=20||shift=1||HOLDOUT,Macro + Event + Sentiment (Direct)||SARIMA||lb=20||shift=1,Macro + Event + Sentiment (Direct),SARIMA,20,1,"{""order_p"": 1, ""order_d"": 1, ""order_q"": 1, ""seasonal_P"": 1, ""seasonal_D"": 0, ""seasonal_Q"": 1, ""seasonal_s"": 5}",44.1138972703107,37.78198509990224,2.8701747693813457,0.1321297795272201,37.4652689160805,2.9122254841210435,72.85325589396426,0.2725655745905839,64.13287532442718,4.644502065347589,66.94542019961455,4.9010869932716
Macro + Event + Sentiment (Direct)||SARIMA||lb=30||shift=1||HOLDOUT,Macro + Event + Sentiment (Direct)||SARIMA||lb=30||shift=1,Macro + Event + Sentiment (Direct),SARIMA,30,1,"{""order_p"": 1, ""order_d"": 1, ""order_q"": 1, ""seasonal_P"": 1, ""seasonal_D"": 0, ""seasonal_Q"": 1, ""seasonal_s"": 5}",44.1138972703107,37.78198509990224,2.8701747693813457,0.1321297795272201,37.4652689160805,2.9122254841210435,72.85325589396426,0.2725655745905839,64.13287532442718,4.644502065347589,66.94542019961455,4.9010869932716
